ticker,peak_cycle_date,bot_cycle_date,peak_pattern,bot_pattern,peak_date,bot_date,peak_hit,bot_hit,all_peak_count,all_bot_count,last_date,peak_difference,bot_difference,ATR_2,current_price,signal
HALO,2019-11-25,2020-07-14,"[21, 35, 48, 61, 85, 105, 109, 115, 119, 124, 128, 134, 144, 152, 162, 175]","[8, 12]","['2019-12-26', '2020-01-16', '2020-02-05', '2020-02-25', '2020-03-30', '2020-04-28', '2020-05-04', '2020-05-12', '2020-05-18', '2020-05-26', '2020-06-01', '2020-06-09', '2020-06-23', '2020-07-06', '2020-07-20', '2020-08-06']","['2020-07-24', '2020-07-30']","[1.43125, 0.0625, 0.3125, 0.3125, 0.3125, 0.25, 0.125, 0.0]","[1.4500000000000002, 1.0, 0.5, 0.0, 0.0, 0.5, 0.5, 0.0]",38,38,2020-08-12,179,21,0.020567787742867126,28.559999465942386,F
HAPP,2020-06-17,2020-07-14,"[5, 13, 24, 33]","[12, 18]","['2020-06-24', '2020-07-07', '2020-07-22', '2020-08-04']","['2020-07-30', '2020-08-07']","[1.55, 1.0, 0.5, 0.25, 0.0, 0.25, 0.25, 0.5]","[1.9, 1.0, 1.0, 0.0, 0.0, 0.0, 0.5, 0.0]",24,18,2020-08-12,39,21,0.004320015271340524,2.315000057220459,F
HARP,2020-05-26,2020-06-11,"[11, 15, 49]","[12, 35]","['2020-06-10', '2020-06-16', '2020-08-04']","['2020-06-29', '2020-07-31']","[1.4333333333333331, 0.6666666666666666, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.0]","[2.65, 1.0, 0.5, 0.5, 0.5, 0.0, 0.5, 0.0]",36,36,2020-08-12,55,43,0.02208566228660697,12.960000038146973,F
HAYN,2020-06-23,2020-06-26,"[6, 15]","[8, 15, 24]","['2020-07-01', '2020-07-15']","['2020-07-09', '2020-07-20', '2020-07-31']","[1.75, 1.0, 1.0, 0.5, 0.0, 0.0, 0.0, 0.0]","[1.7666666666666666, 1.0, 0.6666666666666666, 0.3333333333333333, 0.0, 0.6666666666666666, 0.3333333333333333, 0.0]",40,39,2020-08-12,35,32,0.03074793309553937,21.940000534057614,F
HBAN,2020-06-16,2020-07-09,"[5, 21, 27]",[7],"['2020-06-23', '2020-07-16', '2020-07-24']",['2020-07-20'],"[2.0666666666666664, 1.0, 0.6666666666666666, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.3333333333333333]","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",35,34,2020-08-12,40,24,0.010729469040250786,9.970000267028807,F
HBANO,2019-08-29,2020-04-24,"[9, 16, 25, 44, 56, 75, 83, 90, 98, 106, 112, 120, 127, 146, 154, 159, 167, 175, 186, 195, 204, 213, 224]","[8, 14, 19, 35, 42, 46, 55, 63]","['2019-09-12', '2019-09-23', '2019-10-04', '2019-10-31', '2019-11-18', '2019-12-16', '2019-12-27', '2020-01-08', '2020-01-21', '2020-01-31', '2020-02-10', '2020-02-21', '2020-03-03', '2020-03-30', '2020-04-09', '2020-04-17', '2020-04-29', '2020-05-11', '2020-05-27', '2020-06-09', '2020-06-22', '2020-07-06', '2020-07-21']","['2020-05-06', '2020-05-14', '2020-05-21', '2020-06-15', '2020-06-24', '2020-06-30', '2020-07-14', '2020-07-24']","[1.3434782608695652, 0.08695652173913043, 0.391304347826087, 0.2608695652173913, 0.2608695652173913, 0.21739130434782608, 0.08695652173913043, 0.0]","[1.725, 0.75, 0.25, 0.25, 0.5, 0.125, 0.0, 0.125]",37,29,2020-08-12,240,76,0.007178441600336371,25.6200008392334,F
HBCP,2020-06-16,2019-08-05,"[12, 20]","[7, 17, 35, 42, 54, 59, 69, 84, 90, 96, 102, 108, 113, 122, 131, 135, 154, 159, 176, 181, 190, 196, 208, 215, 225, 241, 252]","['2020-07-02', '2020-07-15']","['2019-08-14', '2019-08-28', '2019-09-24', '2019-10-03', '2019-10-21', '2019-10-28', '2019-11-11', '2019-12-03', '2019-12-11', '2019-12-19', '2019-12-30', '2020-01-08', '2020-01-15', '2020-01-29', '2020-02-11', '2020-02-18', '2020-03-16', '2020-03-23', '2020-04-16', '2020-04-23', '2020-05-06', '2020-05-14', '2020-06-02', '2020-06-11', '2020-06-25', '2020-07-20', '2020-08-04']","[1.65, 1.0, 0.5, 0.5, 0.0, 0.0, 0.5, 0.0]","[1.4555555555555557, 0.3333333333333333, 0.4444444444444444, 0.2222222222222222, 0.25925925925925924, 0.1111111111111111, 0.14814814814814814, 0.0]",37,44,2020-08-12,40,258,0.024801712076015833,25.20000076293945,F
HBMD,2020-06-30,2020-06-15,"[10, 14]","[7, 17, 24, 30]","['2020-07-15', '2020-07-21']","['2020-06-24', '2020-07-09', '2020-07-20', '2020-07-28']","[1.55, 1.0, 0.0, 0.5, 0.5, 0.0, 0.0, 0.0]","[1.8, 1.0, 0.5, 0.25, 0.25, 0.25, 0.25, 0.0]",34,45,2020-08-12,30,41,0.01617401159639386,10.09000015258789,F
HBP,2020-05-06,2020-07-14,"[4, 8, 13, 21, 42, 60, 65]",[7],"['2020-05-12', '2020-05-18', '2020-05-26', '2020-06-05', '2020-07-07', '2020-07-31', '2020-08-07']",['2020-07-23'],"[1.7428571428571427, 1.0, 0.42857142857142855, 0.2857142857142857, 0.2857142857142857, 0.14285714285714285, 0.14285714285714285, 0.14285714285714285]","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",33,36,2020-08-12,68,21,0.015160024844148875,2.400000095367432,F
HBT,2020-05-08,2020-04-01,"[12, 20, 27, 36, 42, 51, 60]","[10, 21, 30, 41, 51, 60, 68, 84]","['2020-05-27', '2020-06-08', '2020-06-17', '2020-06-30', '2020-07-09', '2020-07-22', '2020-08-04']","['2020-04-16', '2020-05-01', '2020-05-14', '2020-06-01', '2020-06-15', '2020-06-26', '2020-07-09', '2020-07-31']","[2.1428571428571423, 1.0, 0.8571428571428571, 0.2857142857142857, 0.14285714285714285, 0.0, 0.42857142857142855, 0.0]","[1.9375, 0.875, 0.625, 0.375, 0.25, 0.0, 0.25, 0.0]",19,17,2020-08-12,66,92,0.017974174430192114,13.399999618530273,F
HCAC,2020-07-01,2020-02-18,"[7, 15, 23]","[21, 33, 47, 55, 98, 102, 115]","['2020-07-13', '2020-07-23', '2020-08-04']","['2020-03-18', '2020-04-03', '2020-04-24', '2020-05-06', '2020-07-08', '2020-07-14', '2020-07-31']","[1.5, 1.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.0]","[1.4999999999999998, 0.7142857142857143, 0.42857142857142855, 0.2857142857142857, 0.2857142857142857, 0.0, 0.0, 0.14285714285714285]",30,18,2020-08-12,29,123,0.011718383916835357,10.850000381469727,F
HCACU,2020-06-10,2020-07-16,"[9, 24, 30, 35]",[12],"['2020-06-23', '2020-07-15', '2020-07-23', '2020-07-30']",['2020-08-03'],"[2.275, 1.0, 0.75, 0.5, 0.25, 0.25, 0.25, 0.0]","[2.4, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]",25,21,2020-08-12,44,19,0.04382673501939685,12.449999809265135,F
HCAP,2020-04-27,2020-07-10,"[11, 16, 39, 43, 50, 56, 63, 72]",[12],"['2020-05-12', '2020-05-19', '2020-06-22', '2020-06-26', '2020-07-08', '2020-07-16', '2020-07-27', '2020-08-07']",['2020-07-28'],"[1.425, 0.75, 0.375, 0.125, 0.25, 0.375, 0.125, 0.0]","[2.4, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]",29,30,2020-08-12,75,23,0.004409165550680536,3.869999885559082,F
HCCH,2020-06-19,2019-12-30,"[10, 21, 32]","[47, 84, 114, 122, 131, 147]","['2020-07-06', '2020-07-21', '2020-08-05']","['2020-03-09', '2020-04-30', '2020-06-12', '2020-06-24', '2020-07-08', '2020-07-30']","[1.6, 1.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0]","[1.5, 0.3333333333333333, 0.5, 0.0, 0.3333333333333333, 0.0, 0.16666666666666666, 0.0]",15,11,2020-08-12,37,156,0.02069231030688293,10.5,F
HCCHU,2020-06-10,2019-04-26,"[7, 15, 20]","[17, 84, 105, 152, 177, 288, 293, 299]","['2020-06-19', '2020-07-01', '2020-07-09']","['2019-05-21', '2019-08-26', '2019-09-25', '2019-12-02', '2020-01-08', '2020-06-17', '2020-06-24', '2020-07-02']","[1.7333333333333334, 1.0, 0.3333333333333333, 0.6666666666666666, 0.3333333333333333, 0.0, 0.0, 0.0]","[1.5875000000000001, 0.375, 0.5, 0.125, 0.25, 0.25, 0.25, 0.0]",10,10,2020-08-12,44,327,0.05481202691018496,12.149999618530273,F
HCCOU,2020-01-29,2020-06-22,"[14, 27, 43, 66, 91, 110, 126, 132]","[20, 24, 30]","['2020-02-19', '2020-03-09', '2020-03-31', '2020-05-04', '2020-06-09', '2020-07-07', '2020-07-29', '2020-08-06']","['2020-07-21', '2020-07-27', '2020-08-04']","[1.6625, 0.5, 0.5, 0.125, 0.375, 0.0, 0.125, 0.0]","[1.9, 1.0, 0.6666666666666666, 0.6666666666666666, 0.0, 0.3333333333333333, 0.3333333333333333, 0.0]",11,15,2020-08-12,136,36,0.023120177605569503,11.399999618530273,F
HCKT,2020-07-01,2019-06-25,"[9, 15, 24]","[9, 20, 30, 35, 42, 52, 69, 75, 79, 94, 105, 115, 126, 132, 152, 163, 171, 185, 195, 204, 218, 224, 245, 249, 254, 262, 282]","['2020-07-15', '2020-07-23', '2020-08-05']","['2019-07-09', '2019-07-24', '2019-08-07', '2019-08-14', '2019-08-23', '2019-09-09', '2019-10-02', '2019-10-10', '2019-10-16', '2019-11-06', '2019-11-21', '2019-12-06', '2019-12-23', '2020-01-02', '2020-01-31', '2020-02-18', '2020-02-28', '2020-03-19', '2020-04-02', '2020-04-16', '2020-05-06', '2020-05-14', '2020-06-15', '2020-06-19', '2020-06-26', '2020-07-09', '2020-08-06']","[2.066666666666667, 1.0, 1.0, 0.3333333333333333, 0.0, 0.3333333333333333, 0.3333333333333333, 0.0]","[1.396296296296296, 0.2222222222222222, 0.48148148148148145, 0.3333333333333333, 0.2222222222222222, 0.07407407407407407, 0.07407407407407407, 0.0]",38,38,2020-08-12,29,286,0.011811527063894323,13.779999732971193,F
HCM,2020-06-09,2020-05-27,[21],"[12, 42]",['2020-07-09'],"['2020-06-12', '2020-07-27']","[3.4, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[2.9, 1.0, 1.0, 0.0, 0.5, 0.0, 0.5, 0.0]",35,34,2020-08-12,45,54,0.027985526353372404,33.959999084472656,F
HDS,2020-06-16,2019-12-03,"[11, 24]","[6, 12, 21, 26, 37, 46, 50, 60, 73, 84, 95, 104, 112, 133, 141, 150, 166]","['2020-07-01', '2020-07-21']","['2019-12-11', '2019-12-19', '2020-01-03', '2020-01-10', '2020-01-28', '2020-02-10', '2020-02-14', '2020-03-02', '2020-03-19', '2020-04-03', '2020-04-21', '2020-05-04', '2020-05-14', '2020-06-15', '2020-06-25', '2020-07-09', '2020-07-31']","[1.4500000000000002, 1.0, 0.5, 0.0, 0.0, 0.5, 0.5, 0.0]","[1.3529411764705883, 0.058823529411764705, 0.4117647058823529, 0.23529411764705882, 0.23529411764705882, 0.11764705882352941, 0.17647058823529413, 0.0]",37,42,2020-08-12,40,174,0.04257859214023153,41.849998474121094,F
HEAR,2020-07-28,2020-06-26,[7],"[19, 24]",['2020-08-06'],"['2020-07-24', '2020-07-31']","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[1.4500000000000002, 1.0, 0.5, 0.0, 0.0, 0.5, 0.5, 0.0]",40,39,2020-08-12,11,32,0.02408143157708933,16.489999771118164,F
HECCU,2020-07-16,2020-06-29,[7],[],['2020-07-27'],[],"[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0]",4,1,2020-08-12,19,31,0.003715500665449592,10.255000114440918,F
HEES,2020-05-27,2020-05-14,"[8, 14, 25, 36, 40, 48]","[21, 29, 38, 45, 54]","['2020-06-08', '2020-06-16', '2020-07-01', '2020-07-17', '2020-07-23', '2020-08-04']","['2020-06-15', '2020-06-25', '2020-07-09', '2020-07-20', '2020-07-31']","[1.6499999999999997, 1.0, 0.3333333333333333, 0.3333333333333333, 0.16666666666666666, 0.5, 0.3333333333333333, 0.0]","[1.46, 1.0, 0.6, 0.2, 0.2, 0.0, 0.0, 0.0]",39,30,2020-08-12,54,62,0.02225996309176092,21.479999542236328,F
HELE,2020-06-23,2020-05-14,"[11, 15, 21]","[21, 25, 49, 54]","['2020-07-09', '2020-07-15', '2020-07-23']","['2020-06-15', '2020-06-19', '2020-07-24', '2020-07-31']","[1.9, 1.0, 0.6666666666666666, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.0]","[1.925, 0.75, 0.5, 0.25, 0.5, 0.0, 0.0, 0.0]",41,35,2020-08-12,35,62,0.14127750571933487,208.3000030517578,F
HERD,2020-06-08,2020-06-22,[35],"[7, 15]",['2020-07-28'],"['2020-07-01', '2020-07-14']","[2.9, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0]","[2.15, 1.0, 0.5, 0.5, 0.5, 0.0, 0.0, 0.0]",20,24,2020-08-12,46,36,0.010091945519235288,24.15500068664551,F
HEWG,2020-06-16,2020-06-11,"[5, 13, 24, 30]","[9, 18, 35]","['2020-06-23', '2020-07-06', '2020-07-21', '2020-07-29']","['2020-06-24', '2020-07-08', '2020-07-31']","[1.7249999999999999, 1.0, 0.5, 0.5, 0.0, 0.25, 0.25, 0.5]","[1.9, 1.0, 0.6666666666666666, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.0]",39,35,2020-08-12,40,43,0.015454607224031318,28.3700008392334,F
HHR,2020-06-23,2020-07-16,"[7, 30]","[6, 12]","['2020-07-02', '2020-08-05']","['2020-07-24', '2020-08-03']","[2.15, 1.0, 0.5, 0.5, 0.5, 0.0, 0.0, 0.0]","[1.9, 1.0, 1.0, 0.0, 0.0, 0.0, 0.5, 0.0]",33,32,2020-08-12,35,19,0.027816409558317292,21.100000381469727,F
HIBB,2020-06-16,2020-02-11,"[5, 12, 24, 30, 35]","[37, 45, 57, 64, 75, 84, 91, 95, 106, 110, 114, 120]","['2020-06-23', '2020-07-02', '2020-07-21', '2020-07-29', '2020-08-05']","['2020-04-03', '2020-04-16', '2020-05-04', '2020-05-13', '2020-05-29', '2020-06-11', '2020-06-22', '2020-06-26', '2020-07-14', '2020-07-20', '2020-07-24', '2020-08-03']","[2.3, 1.0, 0.6, 0.6, 0.2, 0.2, 0.4, 0.2]","[1.4416666666666667, 0.0, 0.5, 0.4166666666666667, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.0]",44,36,2020-08-12,40,127,0.0332039913905779,25.60000038146973,F
HIHO,2020-03-27,2020-06-09,"[6, 30, 36, 40, 56, 60, 68, 72, 80, 88]","[14, 42]","['2020-04-06', '2020-05-11', '2020-05-19', '2020-05-26', '2020-06-17', '2020-06-23', '2020-07-06', '2020-07-10', '2020-07-22', '2020-08-03']","['2020-06-29', '2020-08-07']","[1.5299999999999998, 0.0, 0.5, 0.4, 0.1, 0.5, 0.3, 0.0]","[2.8, 1.0, 0.5, 0.0, 1.0, 0.0, 0.0, 0.0]",42,29,2020-08-12,95,45,0.014118054127276016,3.1700000762939453,F
HIMX,2020-05-12,2020-06-24,"[18, 27, 35, 42, 49, 60]","[13, 21]","['2020-06-08', '2020-06-19', '2020-07-01', '2020-07-13', '2020-07-22', '2020-08-06']","['2020-07-14', '2020-07-24']","[2.3666666666666667, 0.8333333333333334, 0.6666666666666666, 0.3333333333333333, 0.5, 0.0, 0.16666666666666666, 0.0]","[2.05, 1.0, 0.5, 0.0, 0.5, 0.0, 0.0, 0.5]",34,34,2020-08-12,64,34,0.006587779698775306,3.920000076293945,F
HJLIW,2020-06-22,2020-05-06,[21],"[31, 49, 60]",['2020-07-22'],"['2020-06-19', '2020-07-16', '2020-07-31']","[3.4, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[1.7666666666666664, 0.6666666666666666, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.3333333333333333, 0.0]",20,23,2020-08-12,36,68,0.001511451613266418,0.1080000028014183,T
HLAL,2020-06-23,2020-06-29,"[9, 21]","[7, 18]","['2020-07-07', '2020-07-23']","['2020-07-09', '2020-07-24']","[2.4, 1.0, 1.0, 0.0, 0.5, 0.0, 0.0, 0.0]","[1.8, 1.0, 0.5, 0.0, 0.5, 0.0, 0.0, 0.0]",25,23,2020-08-12,35,31,0.00880165598776902,29.79999923706055,F
HLG,2020-07-21,2020-06-03,[12],"[5, 18, 35, 40, 45]",['2020-08-06'],"['2020-06-10', '2020-06-29', '2020-07-23', '2020-07-30', '2020-08-06']","[2.4, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[1.7999999999999998, 1.0, 0.4, 0.8, 0.2, 0.2, 0.0, 0.2]",32,41,2020-08-12,16,49,0.09020933007388243,48.86000061035156,F
HLIO,2020-06-16,2020-03-12,[9],"[7, 16, 21, 30, 36, 45, 65, 72, 77, 84, 95]",['2020-06-29'],"['2020-03-23', '2020-04-03', '2020-04-13', '2020-04-24', '2020-05-04', '2020-05-15', '2020-06-15', '2020-06-24', '2020-07-01', '2020-07-13', '2020-07-28']","[1.4, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.9636363636363634, 0.0, 0.5454545454545454, 0.36363636363636365, 0.36363636363636365, 0.18181818181818182, 0.2727272727272727, 0.0]",37,43,2020-08-12,40,106,0.03802500430997064,43.36999893188477,F
HLNE,2020-06-23,2019-12-03,"[8, 21, 28, 32]","[6, 20, 42, 59, 72, 84, 91, 95, 104, 112, 133, 141, 153, 164, 168]","['2020-07-06', '2020-07-23', '2020-08-03', '2020-08-07']","['2019-12-11', '2020-01-02', '2020-02-04', '2020-02-28', '2020-03-18', '2020-04-03', '2020-04-15', '2020-04-21', '2020-05-04', '2020-05-14', '2020-06-15', '2020-06-25', '2020-07-14', '2020-07-29', '2020-08-04']","[1.65, 1.0, 0.25, 0.0, 0.5, 0.5, 0.0, 0.0]","[1.7333333333333334, 0.0, 0.4666666666666667, 0.13333333333333333, 0.4, 0.26666666666666666, 0.2, 0.0]",37,35,2020-08-12,35,174,0.05788320455536355,69.88999938964844,F
HMHC,2020-05-28,2020-05-14,"[7, 16, 35, 48]","[11, 21, 30, 39]","['2020-06-08', '2020-06-19', '2020-07-17', '2020-08-05']","['2020-06-01', '2020-06-15', '2020-06-26', '2020-07-10']","[2.075, 1.0, 0.25, 0.25, 0.5, 0.5, 0.25, 0.0]","[1.775, 1.0, 0.75, 0.25, 0.25, 0.0, 0.0, 0.0]",39,37,2020-08-12,53,62,0.011219247616666423,2.799999952316284,F
HMNF,2020-04-23,2020-06-22,"[4, 18, 24, 31, 40, 49, 56, 60]","[4, 15, 21, 30]","['2020-04-29', '2020-05-19', '2020-05-28', '2020-06-08', '2020-06-19', '2020-07-02', '2020-07-14', '2020-07-20']","['2020-06-26', '2020-07-14', '2020-07-22', '2020-08-04']","[1.6375, 0.75, 0.375, 0.25, 0.25, 0.375, 0.25, 0.0]","[1.9499999999999997, 1.0, 0.75, 0.5, 0.25, 0.0, 0.0, 0.0]",39,41,2020-08-12,77,36,0.015906420119140324,14.5,F
HMSY,2020-07-21,2020-06-04,"[7, 13]","[7, 27, 35]","['2020-07-30', '2020-08-07']","['2020-06-15', '2020-07-14', '2020-07-24']","[1.45, 1.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.5]","[2.1666666666666665, 1.0, 0.3333333333333333, 0.3333333333333333, 0.6666666666666666, 0.0, 0.0, 0.0]",43,41,2020-08-12,16,48,0.023739779703185162,30.18000030517578,F
HMTV,2019-11-08,2020-06-04,"[14, 33, 39, 45, 56, 63, 94, 98, 102, 106, 117, 121, 137, 144, 155, 161, 171, 180]","[6, 16, 24]","['2019-11-29', '2019-12-27', '2020-01-07', '2020-01-15', '2020-01-31', '2020-02-11', '2020-03-26', '2020-04-01', '2020-04-07', '2020-04-14', '2020-04-29', '2020-05-05', '2020-05-28', '2020-06-08', '2020-06-23', '2020-07-01', '2020-07-16', '2020-07-29']","['2020-06-12', '2020-06-26', '2020-07-09']","[1.4722222222222225, 0.2777777777777778, 0.5, 0.16666666666666666, 0.2777777777777778, 0.1111111111111111, 0.1111111111111111, 0.0]","[1.5333333333333332, 1.0, 0.6666666666666666, 0.0, 0.0, 0.6666666666666666, 0.3333333333333333, 0.0]",38,35,2020-08-12,190,48,0.01292093967677457,9.449999809265137,F
HNDL,2019-11-01,2020-04-02,"[8, 18, 27, 35, 43, 48, 55, 63, 70, 84, 102, 108, 114, 126, 148, 157, 175, 179, 192]","[12, 21, 29, 40, 50, 60, 70, 78, 82]","['2019-11-13', '2019-11-27', '2019-12-11', '2019-12-23', '2020-01-06', '2020-01-13', '2020-01-23', '2020-02-04', '2020-02-13', '2020-03-05', '2020-03-31', '2020-04-08', '2020-04-17', '2020-05-05', '2020-06-05', '2020-06-18', '2020-07-15', '2020-07-21', '2020-08-07']","['2020-04-21', '2020-05-04', '2020-05-14', '2020-06-01', '2020-06-15', '2020-06-29', '2020-07-14', '2020-07-24', '2020-07-30']","[1.7263157894736842, 0.15789473684210525, 0.5263157894736842, 0.21052631578947367, 0.3157894736842105, 0.15789473684210525, 0.21052631578947367, 0.05263157894736842]","[1.5444444444444443, 0.0, 0.4444444444444444, 0.4444444444444444, 0.2222222222222222, 0.1111111111111111, 0.2222222222222222, 0.0]",44,43,2020-08-12,195,91,0.0074956524855262375,25.020000457763672,F
HNNA,2020-04-09,2020-06-29,"[12, 17, 21, 27, 32, 44, 51, 60, 70, 83]",[14],"['2020-04-28', '2020-05-05', '2020-05-11', '2020-05-19', '2020-05-27', '2020-06-12', '2020-06-23', '2020-07-07', '2020-07-21', '2020-08-07']",['2020-07-20'],"[1.3900000000000001, 0.1, 0.5, 0.2, 0.2, 0.1, 0.2, 0.0]","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",40,36,2020-08-12,86,31,0.010959510936843627,8.560000419616701,F
HNRG,2019-06-20,2020-04-23,"[7, 24, 41, 60, 70, 79, 90, 103, 110, 120, 132, 156, 168, 174, 182, 191, 204, 217, 236, 244, 270, 276]","[14, 21, 28, 45, 54, 58, 68]","['2019-07-01', '2019-07-25', '2019-08-19', '2019-09-16', '2019-09-30', '2019-10-11', '2019-10-28', '2019-11-14', '2019-11-25', '2019-12-10', '2019-12-27', '2020-02-03', '2020-02-20', '2020-02-28', '2020-03-11', '2020-03-24', '2020-04-13', '2020-04-30', '2020-05-28', '2020-06-09', '2020-07-16', '2020-07-24']","['2020-05-13', '2020-05-22', '2020-06-03', '2020-06-26', '2020-07-10', '2020-07-16', '2020-07-30']","[1.6681818181818184, 0.09090909090909091, 0.5, 0.2727272727272727, 0.22727272727272727, 0.13636363636363635, 0.36363636363636365, 0.0]","[1.6714285714285713, 1.0, 0.42857142857142855, 0.14285714285714285, 0.42857142857142855, 0.0, 0.0, 0.0]",35,37,2020-08-12,289,77,0.002352905293703934,0.8289999961853027,T
HOFT,2020-07-17,2020-05-14,[9],"[12, 21, 26, 30, 36, 45, 50]",['2020-07-30'],"['2020-06-02', '2020-06-15', '2020-06-22', '2020-06-26', '2020-07-07', '2020-07-20', '2020-07-27']","[1.4, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.9285714285714284, 1.0, 0.7142857142857143, 0.42857142857142855, 0.14285714285714285, 0.0, 0.2857142857142857, 0.0]",41,38,2020-08-12,18,62,0.023048531530854198,23.11000061035156,F
HOLI,2020-06-12,2020-05-01,[15],"[10, 17, 32, 42, 60]",['2020-07-06'],"['2020-05-15', '2020-05-27', '2020-06-17', '2020-07-01', '2020-07-28']","[2.0999999999999996, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[1.6199999999999999, 1.0, 0.4, 0.4, 0.2, 0.2, 0.2, 0.0]",39,38,2020-08-12,42,71,0.009239834097755013,13.260000228881836,F
HOLX,2020-06-23,2020-06-29,"[8, 21, 30]","[7, 18]","['2020-07-06', '2020-07-23', '2020-08-05']","['2020-07-09', '2020-07-24']","[2.0, 1.0, 0.6666666666666666, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0]","[1.8, 1.0, 0.5, 0.0, 0.5, 0.0, 0.0, 0.0]",39,40,2020-08-12,35,31,0.055365444511383484,67.98999786376953,F
HONE,2019-10-01,2019-05-03,"[14, 30, 39, 56, 60, 91, 122, 132, 145, 153, 172, 179, 183, 189, 205]","[14, 20, 27, 33, 49, 54, 66, 72, 80, 85, 93, 126, 141, 148, 168, 181, 223, 232, 240, 252, 260, 270, 279, 290, 313]","['2019-10-21', '2019-11-12', '2019-11-25', '2019-12-19', '2019-12-26', '2020-02-11', '2020-03-26', '2020-04-09', '2020-04-29', '2020-05-11', '2020-06-08', '2020-06-17', '2020-06-23', '2020-07-01', '2020-07-24']","['2019-05-23', '2019-06-03', '2019-06-12', '2019-06-20', '2019-07-15', '2019-07-22', '2019-08-07', '2019-08-15', '2019-08-27', '2019-09-04', '2019-09-16', '2019-10-31', '2019-11-21', '2019-12-03', '2020-01-02', '2020-01-22', '2020-03-23', '2020-04-03', '2020-04-16', '2020-05-04', '2020-05-14', '2020-05-29', '2020-06-11', '2020-06-26', '2020-07-30']","[1.4866666666666666, 0.26666666666666666, 0.4666666666666667, 0.26666666666666666, 0.26666666666666666, 0.06666666666666667, 0.13333333333333333, 0.0]","[1.4720000000000002, 0.16, 0.52, 0.28, 0.2, 0.2, 0.16, 0.0]",33,35,2020-08-12,218,322,0.009982827392033877,9.220000267028807,F
HOOK,2020-07-01,2019-08-12,[12],"[11, 20, 24, 37, 42, 60, 68, 84, 88, 105, 119, 138, 149, 154, 161, 171, 183, 190, 210, 221, 232, 245]",['2020-07-20'],"['2019-08-27', '2019-09-10', '2019-09-16', '2019-10-03', '2019-10-10', '2019-11-05', '2019-11-15', '2019-12-10', '2019-12-16', '2020-01-10', '2020-01-31', '2020-02-28', '2020-03-16', '2020-03-23', '2020-04-01', '2020-04-16', '2020-05-04', '2020-05-13', '2020-06-11', '2020-06-26', '2020-07-14', '2020-07-31']","[2.4, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[1.6136363636363638, 0.13636363636363635, 0.4090909090909091, 0.2727272727272727, 0.36363636363636365, 0.13636363636363635, 0.13636363636363635, 0.0]",35,31,2020-08-12,29,253,0.01685224099928221,10.729999542236328,F
HOPE,2020-06-16,2020-07-09,"[5, 11, 21, 27]","[7, 15]","['2020-06-23', '2020-07-01', '2020-07-16', '2020-07-24']","['2020-07-20', '2020-07-30']","[1.6, 1.0, 0.5, 0.25, 0.25, 0.0, 0.0, 0.25]","[2.15, 1.0, 0.5, 0.5, 0.5, 0.0, 0.0, 0.0]",42,36,2020-08-12,40,24,0.007827693004727099,9.119999885559082,F
