,ticker,peak_cycle_date,bot_cycle_date,peak_pattern,bot_pattern,peak_date,bot_date,peak_hit,bot_hit,all_peak_count,all_bot_count,last_date,peak_difference,bot_difference,ATR_2,current_price,signal
1641,TH,2020-05-28,2020-06-29,"[7, 36]","[7, 19, 24]","['2020-06-08', '2020-07-20']","['2020-07-09', '2020-07-27', '2020-08-03']","[2.3, 1.0, 0.5, 0.0, 0.5, 0.0, 0.5, 0.0]","[1.7, 1.0, 0.3333333333333333, 0.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0]",35,37,2020-08-12,53,31,0.00566514189845637,1.5499999523162842,F
1649,THTX,2020-05-26,2020-03-30,"[9, 19, 32, 42]","[27, 33, 44, 66, 75, 91]","['2020-06-08', '2020-06-22', '2020-07-10', '2020-07-24']","['2020-05-07', '2020-05-15', '2020-06-02', '2020-07-02', '2020-07-16', '2020-08-07']","[1.375, 1.0, 0.5, 0.0, 0.25, 0.25, 0.0, 0.0]","[1.3499999999999999, 0.5, 0.6666666666666666, 0.16666666666666666, 0.16666666666666666, 0.0, 0.0, 0.0]",35,34,2020-08-12,55,94,0.005078393205477952,2.7300000190734863,F
1655,TLF,2020-02-26,2020-05-14,"[20, 35, 45, 63, 72, 89, 98, 108, 112]","[4, 15, 24, 32, 42, 48]","['2020-03-25', '2020-04-16', '2020-04-30', '2020-05-27', '2020-06-09', '2020-07-02', '2020-07-16', '2020-07-30', '2020-08-05']","['2020-05-20', '2020-06-05', '2020-06-18', '2020-06-30', '2020-07-15', '2020-07-23']","[1.9999999999999998, 0.0, 0.4444444444444444, 0.3333333333333333, 0.4444444444444444, 0.2222222222222222, 0.2222222222222222, 0.1111111111111111]","[1.9333333333333331, 1.0, 0.6666666666666666, 0.16666666666666666, 0.16666666666666666, 0.5, 0.3333333333333333, 0.0]",40,34,2020-08-12,117,62,0.005429108454028801,3.0,F
1661,TMDI,2020-07-01,2019-08-19,"[7, 14, 18]","[7, 18, 30, 48, 56, 60, 81, 109, 126, 147, 163, 181, 189, 217, 235]","['2020-07-13', '2020-07-22', '2020-07-28']","['2019-08-28', '2019-09-13', '2019-10-01', '2019-10-25', '2019-11-06', '2019-11-12', '2019-12-12', '2020-01-24', '2020-02-19', '2020-03-19', '2020-04-13', '2020-05-07', '2020-05-19', '2020-06-29', '2020-07-24']","[1.9333333333333331, 1.0, 0.3333333333333333, 0.0, 0.6666666666666666, 0.0, 0.0, 0.0]","[1.7666666666666666, 0.06666666666666667, 0.5333333333333333, 0.2, 0.4, 0.13333333333333333, 0.13333333333333333, 0.0]",39,30,2020-08-12,29,248,0.003167127778861561,0.7900000214576721,F
1666,TNXP,2020-05-29,2020-03-16,"[7, 14, 20, 30, 36, 44, 48]","[12, 26, 30, 56, 60, 77, 82, 93]","['2020-06-09', '2020-06-18', '2020-06-26', '2020-07-13', '2020-07-21', '2020-07-31', '2020-08-06']","['2020-04-01', '2020-04-22', '2020-04-28', '2020-06-04', '2020-06-10', '2020-07-06', '2020-07-13', '2020-07-28']","[1.7857142857142856, 0.8571428571428571, 0.42857142857142855, 0.2857142857142857, 0.2857142857142857, 0.14285714285714285, 0.2857142857142857, 0.0]","[1.6875, 0.625, 0.5, 0.25, 0.25, 0.125, 0.25, 0.0]",34,29,2020-08-12,52,104,0.0077298635914010184,0.8899999856948853,F
1667,TOPS,2020-06-05,2020-04-03,[12],"[7, 38, 42, 53, 64]",['2020-06-23'],"['2020-04-15', '2020-05-29', '2020-06-04', '2020-06-19', '2020-07-07']","[2.4, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[1.3, 1.0, 0.2, 0.0, 0.4, 0.2, 0.0, 0.0]",30,23,2020-08-12,47,90,0.016691662951402432,1.350000023841858,F
1668,TORC,2020-07-10,2020-06-22,"[5, 15]","[7, 15, 25]","['2020-07-17', '2020-07-31']","['2020-07-01', '2020-07-14', '2020-07-28']","[1.75, 1.0, 0.5, 1.0, 0.0, 0.0, 0.0, 0.5]","[1.7333333333333334, 1.0, 0.3333333333333333, 0.6666666666666666, 0.3333333333333333, 0.0, 0.0, 0.0]",42,37,2020-08-12,23,36,0.006520792721207942,2.309999942779541,F
1671,TOUR,2020-03-27,2020-05-06,"[12, 20, 30, 42, 49, 53, 62, 68, 84, 90]","[7, 12, 24, 43, 55, 60]","['2020-04-15', '2020-04-27', '2020-05-11', '2020-05-28', '2020-06-08', '2020-06-12', '2020-06-25', '2020-07-06', '2020-07-28', '2020-08-05']","['2020-05-15', '2020-05-22', '2020-06-10', '2020-07-08', '2020-07-24', '2020-07-31']","[1.6099999999999999, 0.0, 0.5, 0.3, 0.3, 0.0, 0.2, 0.0]","[1.9666666666666666, 0.8333333333333334, 0.5, 0.3333333333333333, 0.16666666666666666, 0.16666666666666666, 0.5, 0.16666666666666666]",40,40,2020-08-12,95,68,0.0033901493591622324,1.1299999952316284,F
1677,TRCH,2020-06-23,2020-01-14,"[12, 20]","[14, 22, 27, 40, 84, 92, 105, 115, 125]","['2020-07-10', '2020-07-22']","['2020-02-04', '2020-02-14', '2020-02-24', '2020-03-12', '2020-05-14', '2020-05-27', '2020-06-15', '2020-06-29', '2020-07-14']","[1.65, 1.0, 0.5, 0.5, 0.0, 0.0, 0.5, 0.0]","[1.5222222222222224, 0.0, 0.3333333333333333, 0.4444444444444444, 0.3333333333333333, 0.1111111111111111, 0.1111111111111111, 0.0]",35,30,2020-08-12,35,146,0.0011279123363752686,0.3100000023841858,T
1680,TRIB,2020-07-21,2020-06-26,[7],"[11, 21]",['2020-07-30'],"['2020-07-14', '2020-07-28']","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[1.8, 1.0, 0.5, 0.0, 0.5, 0.0, 0.0, 0.0]",33,27,2020-08-12,16,32,0.006507735313818719,2.1800000667572017,F
1686,TRMT,2020-06-15,2020-04-24,"[10, 36]","[18, 26, 35, 45, 54, 64]","['2020-06-29', '2020-08-05']","['2020-05-20', '2020-06-02', '2020-06-15', '2020-06-29', '2020-07-13', '2020-07-27']","[1.65, 1.0, 0.5, 0.5, 0.0, 0.0, 0.5, 0.0]","[1.4166666666666667, 1.0, 0.5, 0.3333333333333333, 0.16666666666666666, 0.16666666666666666, 0.0, 0.0]",34,34,2020-08-12,41,76,0.0088855721831605,3.109999895095825,F
1689,TRPX,2020-04-17,2020-06-02,"[9, 15, 21, 27, 38, 45, 49]","[7, 12, 21, 41, 45]","['2020-04-30', '2020-05-08', '2020-05-18', '2020-05-27', '2020-06-11', '2020-06-22', '2020-06-26']","['2020-06-11', '2020-06-18', '2020-07-01', '2020-07-30', '2020-08-05']","[1.7999999999999998, 0.8571428571428571, 0.7142857142857143, 0.2857142857142857, 0.2857142857142857, 0.0, 0.0, 0.0]","[2.06, 1.0, 0.6, 0.2, 0.4, 0.0, 0.2, 0.0]",43,36,2020-08-12,81,50,0.0031403535454311376,0.1433899998664856,F
1694,TRVG,2019-12-23,2019-11-19,"[15, 33, 47, 63, 77, 87, 107, 114, 120, 132, 138, 151]","[7, 22, 45, 57, 67, 77, 84, 93, 104, 115, 120, 140, 151, 162, 173]","['2020-01-15', '2020-02-11', '2020-03-03', '2020-03-25', '2020-04-15', '2020-04-29', '2020-05-28', '2020-06-08', '2020-06-16', '2020-07-02', '2020-07-13', '2020-07-30']","['2019-11-29', '2019-12-20', '2020-01-27', '2020-02-12', '2020-02-27', '2020-03-12', '2020-03-23', '2020-04-03', '2020-04-21', '2020-05-06', '2020-05-13', '2020-06-11', '2020-06-26', '2020-07-14', '2020-07-29']","[1.4583333333333333, 0.08333333333333333, 0.6666666666666666, 0.16666666666666666, 0.16666666666666666, 0.08333333333333333, 0.16666666666666666, 0.0]","[1.3733333333333333, 0.0, 0.4, 0.26666666666666666, 0.26666666666666666, 0.13333333333333333, 0.13333333333333333, 0.0]",34,36,2020-08-12,160,183,0.0037852746889180658,2.009999990463257,F
1696,TRVN,2020-07-28,2020-07-22,[5],[12],['2020-08-04'],['2020-08-07'],"[1.4, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]","[2.4, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]",41,38,2020-08-12,11,15,0.015825744179179722,2.2899999618530282,F
1710,TTNP,2020-06-16,2020-06-01,[6],"[10, 14, 30]",['2020-06-24'],"['2020-06-15', '2020-06-19', '2020-07-14']","[1.4, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.7333333333333334, 1.0, 0.3333333333333333, 0.6666666666666666, 0.3333333333333333, 0.0, 0.0, 0.0]",30,27,2020-08-12,40,51,0.0009484475529556207,0.30000001192092896,T
1711,TTOO,2020-05-12,2020-05-14,"[5, 15, 20, 35, 45]","[24, 28, 36, 51]","['2020-05-19', '2020-06-03', '2020-06-10', '2020-07-01', '2020-07-16']","['2020-06-18', '2020-06-24', '2020-07-07', '2020-07-28']","[1.88, 1.0, 0.4, 1.0, 0.2, 0.0, 0.0, 0.2]","[2.175, 1.0, 0.75, 0.0, 0.25, 0.25, 0.5, 0.0]",34,31,2020-08-12,64,62,0.007296174748918181,1.5900000333786009,F
1712,TTPH,2020-05-15,2019-11-27,"[5, 14, 27, 35, 43]","[9, 14, 30, 43, 54, 75, 87, 94, 105, 125, 133, 155]","['2020-05-22', '2020-06-05', '2020-06-24', '2020-07-07', '2020-07-17']","['2019-12-11', '2019-12-18', '2020-01-13', '2020-01-31', '2020-02-18', '2020-03-18', '2020-04-03', '2020-04-15', '2020-04-30', '2020-05-29', '2020-06-10', '2020-07-13']","[1.62, 1.0, 0.2, 0.4, 0.4, 0.0, 0.0, 0.2]","[1.425, 0.16666666666666666, 0.5, 0.4166666666666667, 0.25, 0.0, 0.0, 0.0]",35,26,2020-07-28,50,166,0.006539794853057737,2.200000047683716,F
1716,TUSK,2020-06-16,2020-07-09,"[14, 18]",[14],"['2020-07-07', '2020-07-13']",['2020-07-29'],"[1.8, 1.0, 0.5, 0.0, 0.5, 0.0, 0.0, 0.0]","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",36,32,2020-08-12,40,24,0.005438820381313569,1.6100000143051147,F
1722,TWNKW,2020-06-08,2020-06-04,"[9, 15, 33, 42]","[6, 24]","['2020-06-19', '2020-06-29', '2020-07-24', '2020-08-06']","['2020-06-12', '2020-07-09']","[2.075, 1.0, 1.0, 0.25, 0.25, 0.0, 0.0, 0.0]","[2.05, 1.0, 1.0, 0.0, 0.0, 0.5, 0.5, 0.0]",34,30,2020-08-12,46,48,0.0019686364090478045,1.1449999809265137,T
1724,TXMD,2020-06-08,2020-04-15,"[13, 21, 30, 41]","[15, 21, 31, 62, 70, 75]","['2020-06-25', '2020-07-08', '2020-07-21', '2020-08-05']","['2020-05-06', '2020-05-14', '2020-05-29', '2020-07-14', '2020-07-24', '2020-07-31']","[1.6, 1.0, 0.5, 0.25, 0.25, 0.0, 0.0, 0.25]","[1.7166666666666663, 0.5, 0.5, 0.5, 0.3333333333333333, 0.0, 0.0, 0.0]",39,33,2020-08-12,46,83,0.006051877704715032,1.5900000333786009,F
1727,TYHT,2020-06-18,2020-07-23,"[9, 21, 26, 34]",[5],"['2020-07-01', '2020-07-20', '2020-07-27', '2020-08-06']",['2020-07-30'],"[1.425, 1.0, 0.5, 0.0, 0.25, 0.0, 0.0, 0.25]","[1.4, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",39,31,2020-08-12,38,14,0.002557848964513071,0.479999989271164,F
1728,TYME,2019-07-17,2020-07-13,"[6, 25, 45, 61, 65, 70, 93, 120, 141, 151, 159, 175, 185, 199, 225, 236, 252, 256, 264]","[5, 14]","['2019-07-25', '2019-08-21', '2019-09-19', '2019-10-11', '2019-10-17', '2019-10-24', '2019-11-26', '2020-01-07', '2020-02-06', '2020-02-21', '2020-03-04', '2020-03-26', '2020-04-09', '2020-04-30', '2020-06-08', '2020-06-23', '2020-07-16', '2020-07-22', '2020-08-03']","['2020-07-20', '2020-07-31']","[1.4157894736842103, 0.15789473684210525, 0.47368421052631576, 0.42105263157894735, 0.15789473684210525, 0.15789473684210525, 0.15789473684210525, 0.0]","[1.8, 1.0, 0.0, 0.5, 0.5, 0.0, 0.0, 0.5]",31,30,2020-08-12,271,22,0.00264230997286178,1.2599999904632568,F
1744,UEPS,2020-07-06,2020-06-01,"[13, 24]","[8, 21, 30, 38]","['2020-07-23', '2020-08-07']","['2020-06-11', '2020-06-30', '2020-07-14', '2020-07-24']","[1.7000000000000002, 1.0, 0.5, 0.0, 0.0, 0.5, 0.5, 0.5]","[1.55, 1.0, 0.5, 0.25, 0.25, 0.25, 0.0, 0.0]",38,33,2020-08-12,27,51,0.0034447937585929483,3.259999990463257,F
1756,UMRX,2020-04-29,2019-08-13,"[7, 12, 21, 39, 50, 55, 65]","[10, 15, 35, 49, 72, 84, 96, 119, 123, 166, 184, 190, 198, 202, 213, 220, 231, 240]","['2020-05-08', '2020-05-15', '2020-05-29', '2020-06-24', '2020-07-10', '2020-07-17', '2020-07-31']","['2019-08-27', '2019-09-04', '2019-10-02', '2019-10-22', '2019-11-22', '2019-12-11', '2019-12-30', '2020-02-03', '2020-02-07', '2020-04-09', '2020-05-06', '2020-05-14', '2020-05-27', '2020-06-02', '2020-06-17', '2020-06-26', '2020-07-14', '2020-07-27']","[1.7714285714285714, 0.8571428571428571, 0.42857142857142855, 0.42857142857142855, 0.2857142857142857, 0.0, 0.14285714285714285, 0.14285714285714285]","[1.6999999999999997, 0.1111111111111111, 0.5, 0.3333333333333333, 0.2777777777777778, 0.2222222222222222, 0.2222222222222222, 0.0]",37,34,2020-08-12,73,252,0.01032188538989985,2.3399999141693115,F
1763,UONEK,2020-05-07,2020-07-14,"[10, 14, 21, 28, 40, 48, 57]","[9, 14]","['2020-05-21', '2020-05-28', '2020-06-08', '2020-06-17', '2020-07-06', '2020-07-16', '2020-07-29']","['2020-07-27', '2020-08-03']","[1.9999999999999998, 1.0, 0.42857142857142855, 0.2857142857142857, 0.42857142857142855, 0.2857142857142857, 0.14285714285714285, 0.0]","[1.8, 1.0, 0.5, 0.0, 0.5, 0.0, 0.0, 0.0]",29,35,2020-08-12,67,21,0.017383918127433336,1.559999942779541,F
1775,USIO,2020-03-26,2020-07-06,"[6, 22, 36, 42, 56, 74]","[6, 14]","['2020-04-03', '2020-04-28', '2020-05-18', '2020-05-27', '2020-06-16', '2020-07-13']","['2020-07-14', '2020-07-24']","[1.6166666666666667, 0.6666666666666666, 0.5, 0.0, 0.3333333333333333, 0.16666666666666666, 0.16666666666666666, 0.0]","[1.8, 1.0, 0.5, 0.0, 0.5, 0.0, 0.0, 0.0]",34,34,2020-08-12,96,27,0.009743744392537584,3.130000114440918,F
1779,USWS,2020-07-01,2019-05-10,"[14, 24]","[16, 21, 25, 33, 41, 50, 60, 68, 75, 100, 108, 127, 135, 147, 158, 168, 175, 184, 215, 237, 252, 274, 285, 296]","['2020-07-22', '2020-08-05']","['2019-06-04', '2019-06-11', '2019-06-17', '2019-06-27', '2019-07-10', '2019-07-23', '2019-08-06', '2019-08-16', '2019-08-27', '2019-10-02', '2019-10-14', '2019-11-08', '2019-11-20', '2019-12-09', '2019-12-24', '2020-01-09', '2020-01-21', '2020-02-03', '2020-03-18', '2020-04-20', '2020-05-11', '2020-06-11', '2020-06-26', '2020-07-14']","[2.45, 1.0, 0.5, 0.0, 0.5, 0.5, 0.5, 0.0]","[1.4875, 0.20833333333333334, 0.4583333333333333, 0.375, 0.20833333333333334, 0.16666666666666666, 0.16666666666666666, 0.0]",43,34,2020-08-12,29,317,0.0017615334181232758,0.41999998688697815,T
1783,UTSI,2020-01-14,2020-06-15,"[5, 15, 21, 29, 63, 100, 108, 114]","[6, 21, 32]","['2020-01-22', '2020-02-05', '2020-02-13', '2020-02-26', '2020-04-15', '2020-06-08', '2020-06-18', '2020-06-26']","['2020-06-23', '2020-07-15', '2020-07-30']","[1.85, 0.75, 0.625, 0.375, 0.25, 0.0, 0.125, 0.125]","[1.7666666666666666, 1.0, 0.6666666666666666, 0.0, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0]",27,30,2020-08-12,146,41,0.0023103938218555532,1.6299999952316284,T
1785,UXIN,2020-06-10,2020-05-26,"[20, 36]","[17, 25, 42, 48]","['2020-07-09', '2020-07-31']","['2020-06-18', '2020-06-30', '2020-07-24', '2020-08-03']","[1.65, 1.0, 0.5, 0.5, 0.0, 0.0, 0.5, 0.0]","[1.8, 1.0, 0.5, 0.25, 0.25, 0.25, 0.25, 0.0]",36,30,2020-08-12,44,55,0.0039411125539344375,1.2000000476837158,F
1788,VBIV,2020-07-20,2020-06-24,[12],"[7, 24]",['2020-08-05'],"['2020-07-06', '2020-07-29']","[2.4, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[2.45, 1.0, 0.5, 0.0, 0.5, 0.5, 0.5, 0.0]",37,37,2020-08-12,17,34,0.015445524941490832,3.5,F
1789,VBLT,2020-04-21,2020-05-26,"[11, 35, 40, 54, 63]","[12, 28, 42]","['2020-05-06', '2020-06-10', '2020-06-17', '2020-07-08', '2020-07-21']","['2020-06-11', '2020-07-06', '2020-07-24']","[1.78, 0.8, 0.4, 0.4, 0.4, 0.2, 0.0, 0.0]","[2.6666666666666665, 1.0, 0.6666666666666666, 0.0, 0.6666666666666666, 0.0, 0.3333333333333333, 0.0]",32,28,2020-08-12,79,55,0.0021654500965112037,1.3400000333786009,T
1798,VEON,2020-07-15,2020-05-07,[12],"[6, 24, 33, 43, 53, 63]",['2020-07-31'],"['2020-05-15', '2020-06-11', '2020-06-24', '2020-07-09', '2020-07-23', '2020-08-06']","[2.4, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[1.5166666666666666, 0.8333333333333334, 0.6666666666666666, 0.0, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.0]",28,34,2020-08-12,20,67,0.002134421603624635,1.5700000524520874,T
1799,VERB,2020-05-11,2020-05-19,"[18, 40, 49]","[8, 21, 40, 51]","['2020-06-05', '2020-07-08', '2020-07-21']","['2020-06-01', '2020-06-18', '2020-07-16', '2020-07-31']","[1.5333333333333332, 0.6666666666666666, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0]","[1.625, 1.0, 0.5, 0.25, 0.25, 0.5, 0.0, 0.0]",33,39,2020-08-12,65,59,0.007479657533002419,1.2899999618530271,F
1801,VERO,2020-06-08,2020-06-19,"[7, 14, 18]","[16, 24, 30]","['2020-06-17', '2020-06-26', '2020-07-02']","['2020-07-14', '2020-07-24', '2020-08-03']","[1.9333333333333331, 1.0, 0.3333333333333333, 0.0, 0.6666666666666666, 0.0, 0.0, 0.0]","[1.7666666666666666, 1.0, 0.6666666666666666, 0.3333333333333333, 0.0, 0.6666666666666666, 0.3333333333333333, 0.0]",37,32,2020-08-12,46,37,0.010326451255273756,3.0,F
1802,VERU,2020-06-29,2020-05-12,"[14, 25]","[10, 21, 32, 42, 55, 61]","['2020-07-20', '2020-08-04']","['2020-05-27', '2020-06-11', '2020-06-26', '2020-07-13', '2020-07-30', '2020-08-07']","[1.55, 1.0, 0.0, 0.5, 0.5, 0.0, 0.0, 0.0]","[1.5999999999999999, 0.8333333333333334, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.16666666666666666, 0.0, 0.16666666666666666]",29,37,2020-08-12,31,64,0.0054943671751915115,3.0299999713897705,F
1817,VISL,2020-07-13,2020-07-06,[7],[21],['2020-07-22'],['2020-08-04'],"[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[3.4, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]",39,20,2020-08-12,22,27,0.018910510586512545,2.25,F
1818,VIVE,2020-07-14,2020-06-11,"[6, 12]","[10, 16, 21]","['2020-07-22', '2020-07-30']","['2020-06-25', '2020-07-06', '2020-07-13']","[1.9, 1.0, 1.0, 0.0, 0.0, 0.0, 0.5, 0.0]","[1.6, 1.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0]",33,34,2020-08-12,21,43,0.0013123931598275226,0.5879999995231628,T
1846,VSTM,2020-05-21,2020-04-30,"[7, 24, 40, 47, 51]","[10, 18, 24, 30, 50]","['2020-06-02', '2020-06-25', '2020-07-20', '2020-07-29', '2020-08-04']","['2020-05-14', '2020-05-27', '2020-06-04', '2020-06-12', '2020-07-13']","[1.5399999999999998, 1.0, 0.4, 0.2, 0.2, 0.4, 0.2, 0.0]","[1.5999999999999999, 1.0, 0.6, 0.6, 0.0, 0.2, 0.2, 0.0]",41,27,2020-08-12,57,72,0.003131756217725729,1.5399999618530271,F
1850,VTNR,2019-07-31,2020-05-04,"[5, 15, 37, 42, 51, 67, 84, 97, 108, 120, 140, 149, 166, 172, 177, 189, 199, 206, 216, 245, 255]","[7, 14, 27, 36, 50, 63]","['2019-08-07', '2019-08-21', '2019-09-23', '2019-09-30', '2019-10-11', '2019-11-04', '2019-11-27', '2019-12-17', '2020-01-03', '2020-01-22', '2020-02-20', '2020-03-04', '2020-03-27', '2020-04-06', '2020-04-14', '2020-04-30', '2020-05-14', '2020-05-26', '2020-06-09', '2020-07-21', '2020-08-04']","['2020-05-13', '2020-05-22', '2020-06-11', '2020-06-24', '2020-07-15', '2020-08-03']","[1.5095238095238093, 0.09523809523809523, 0.47619047619047616, 0.2857142857142857, 0.23809523809523808, 0.09523809523809523, 0.19047619047619047, 0.047619047619047616]","[2.05, 0.8333333333333334, 0.5, 0.16666666666666666, 0.5, 0.0, 0.16666666666666666, 0.0]",33,31,2020-08-12,261,70,0.00161497753189805,0.5910000205039978,T
1851,VTSI,2020-07-21,2020-07-13,[7],[7],['2020-07-30'],['2020-07-22'],"[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",35,33,2020-08-12,16,22,0.012741961902834284,3.5750000476837163,F
1852,VTVT,2020-06-08,2020-05-26,"[5, 28, 36]","[12, 25, 30, 34, 42, 48]","['2020-06-15', '2020-07-17', '2020-07-29']","['2020-06-11', '2020-06-30', '2020-07-08', '2020-07-14', '2020-07-24', '2020-08-03']","[2.0, 1.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.3333333333333333, 0.3333333333333333]","[2.033333333333333, 1.0, 0.6666666666666666, 0.3333333333333333, 0.16666666666666666, 0.16666666666666666, 0.3333333333333333, 0.16666666666666666]",41,27,2020-08-12,46,55,0.009623185137972529,2.380000114440918,F
1874,WHLR,2020-06-19,2020-06-26,[15],"[15, 21]",['2020-07-13'],"['2020-07-20', '2020-07-28']","[2.0999999999999996, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[2.75, 1.0, 1.0, 0.5, 0.5, 0.0, 0.0, 0.0]",36,33,2020-08-12,37,32,0.005550606071341323,2.381999969482422,F
1882,WISA,2020-07-13,2020-06-15,[7],[21],['2020-07-22'],['2020-07-15'],"[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[3.4, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]",34,37,2020-08-12,22,41,0.006519741027743928,2.2799999713897705,F
1891,WPRT,2020-06-08,2020-02-11,"[9, 21, 34]","[28, 37, 42, 49, 60, 75, 80, 86, 95, 105, 111]","['2020-06-19', '2020-07-08', '2020-07-27']","['2020-03-23', '2020-04-03', '2020-04-13', '2020-04-22', '2020-05-07', '2020-05-29', '2020-06-05', '2020-06-15', '2020-06-26', '2020-07-13', '2020-07-21']","[1.8333333333333333, 1.0, 0.6666666666666666, 0.0, 0.3333333333333333, 0.0, 0.0, 0.3333333333333333]","[1.709090909090909, 0.0, 0.45454545454545453, 0.45454545454545453, 0.36363636363636365, 0.09090909090909091, 0.09090909090909091, 0.0]",35,32,2020-08-12,46,127,0.005465594659206867,2.009999990463257,F
1895,WSG,2020-07-06,2020-06-09,"[10, 21]","[24, 36]","['2020-07-20', '2020-08-04']","['2020-07-14', '2020-07-30']","[2.15, 1.0, 0.5, 0.5, 0.5, 0.0, 0.0, 0.0]","[2.55, 1.0, 1.0, 0.0, 0.0, 0.5, 1.0, 0.0]",20,17,2020-08-12,27,45,0.0035658831558421093,2.049999952316284,F
1897,WTER,2020-04-14,2020-07-14,"[4, 21, 35, 45, 62, 68]","[9, 18]","['2020-04-20', '2020-05-13', '2020-06-03', '2020-06-17', '2020-07-13', '2020-07-21']","['2020-07-27', '2020-08-07']","[1.4666666666666666, 0.8333333333333334, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.0]","[1.4, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",32,34,2020-08-12,84,21,0.00444182648036963,1.7899999618530271,F
1909,WWR,2020-04-03,2020-06-01,"[7, 15, 35, 40, 50, 66, 76]","[8, 30, 35]","['2020-04-15', '2020-04-27', '2020-05-26', '2020-06-02', '2020-06-16', '2020-07-09', '2020-07-23']","['2020-06-11', '2020-07-14', '2020-07-21']","[1.5285714285714285, 0.8571428571428571, 0.2857142857142857, 0.5714285714285714, 0.2857142857142857, 0.14285714285714285, 0.0, 0.0]","[1.8333333333333335, 1.0, 0.3333333333333333, 0.6666666666666666, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0]",30,29,2020-08-12,90,51,0.00847536248781992,2.0699999332427983,F
1910,XBIO,2020-07-20,2020-07-14,[12],[12],['2020-08-05'],['2020-07-30'],"[2.4, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[2.4, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]",44,32,2020-08-12,17,21,0.0042371105023913105,1.2000000476837158,F
1911,XBIOW,2020-04-30,2019-11-08,"[16, 24, 53]","[34, 56, 112, 147, 159, 174, 179]","['2020-05-22', '2020-06-04', '2020-07-16']","['2019-12-30', '2020-01-31', '2020-04-22', '2020-06-11', '2020-06-29', '2020-07-21', '2020-07-28']","[1.1333333333333333, 1.0, 0.3333333333333333, 0.0, 0.0, 0.6666666666666666, 0.3333333333333333, 0.0]","[1.557142857142857, 0.14285714285714285, 0.42857142857142855, 0.0, 0.42857142857142855, 0.2857142857142857, 0.0, 0.14285714285714285]",6,12,2020-08-12,72,190,0.007385351271266024,1.100000023841858,F
1914,XELB,2020-01-22,2020-05-27,"[6, 15, 22, 48, 57, 70, 75, 83, 96, 105, 122, 133]","[13, 20, 33, 42]","['2020-01-30', '2020-02-12', '2020-02-24', '2020-03-31', '2020-04-14', '2020-05-01', '2020-05-08', '2020-05-20', '2020-06-09', '2020-06-22', '2020-07-16', '2020-07-31']","['2020-06-15', '2020-06-24', '2020-07-14', '2020-07-27']","[1.6500000000000001, 0.0, 0.5833333333333334, 0.3333333333333333, 0.25, 0.16666666666666666, 0.16666666666666666, 0.0]","[1.6, 1.0, 0.5, 0.25, 0.25, 0.0, 0.0, 0.25]",32,35,2020-08-12,141,54,0.003278443497253532,0.8174999952316284,F
1916,XERS,2020-07-02,2020-07-09,"[6, 12]",[14],"['2020-07-13', '2020-07-21']",['2020-07-29'],"[1.9, 1.0, 1.0, 0.0, 0.0, 0.0, 0.5, 0.0]","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",38,32,2020-08-12,28,24,0.009790097419384329,3.2000000476837163,F
