,ticker,peak_cycle_date,bot_cycle_date,peak_pattern,bot_pattern,peak_date,bot_date,peak_hit,bot_hit,all_peak_count,all_bot_count,last_date,peak_difference,bot_difference,ATR_2,current_price,signal
2147,8347.HK,2019-09-02,2020-01-02,"[24, 45, 64, 84, 90, 98, 111, 115, 130, 134, 150, 173, 200, 212, 220, 225, 231]","[18, 47, 55, 60, 70, 90, 95, 101, 105, 124, 140]","['2019-10-08', '2019-11-06', '2019-12-03', '2020-01-03', '2020-01-13', '2020-01-23', '2020-02-13', '2020-02-19', '2020-03-11', '2020-03-17', '2020-04-08', '2020-05-15', '2020-06-23', '2020-07-13', '2020-07-23', '2020-07-30', '2020-08-07']","['2020-01-30', '2020-03-11', '2020-03-23', '2020-03-30', '2020-04-15', '2020-05-15', '2020-05-22', '2020-06-01', '2020-06-05', '2020-07-06', '2020-07-28']","[1.4411764705882355, 0.11764705882352941, 0.47058823529411764, 0.47058823529411764, 0.17647058823529413, 0.17647058823529413, 0.11764705882352941, 0.0]","[1.5999999999999999, 0.18181818181818182, 0.36363636363636365, 0.6363636363636364, 0.2727272727272727, 0.0, 0.09090909090909091, 0.09090909090909091]",29,31,2020-08-13,235,152,0.0012367833183951527,0.2489999979734421,F
2148,8349.HK,2020-04-17,2020-05-15,"[12, 39, 48]","[7, 16, 24, 33, 45, 49, 53]","['2020-05-07', '2020-06-15', '2020-06-29']","['2020-05-26', '2020-06-08', '2020-06-18', '2020-07-03', '2020-07-21', '2020-07-27', '2020-07-31']","[2.1666666666666665, 1.0, 1.0, 0.0, 0.0, 0.3333333333333333, 0.6666666666666666, 0.0]","[1.5857142857142856, 0.8571428571428571, 0.42857142857142855, 0.14285714285714285, 0.2857142857142857, 0.2857142857142857, 0.14285714285714285, 0.0]",32,39,2020-08-13,80,62,0.0009517314997264957,0.479999989271164,F
2149,8350.HK,2019-03-11,2020-03-30,"[7, 12, 33, 70, 91, 108, 132, 147, 189, 225, 340]","[6, 19, 30, 35, 42, 49, 60, 64, 81, 89]","['2019-03-20', '2019-03-27', '2019-04-30', '2019-06-25', '2019-07-25', '2019-08-19', '2019-09-20', '2019-10-15', '2019-12-12', '2020-02-07', '2020-07-27']","['2020-04-07', '2020-04-28', '2020-05-15', '2020-05-22', '2020-06-02', '2020-06-11', '2020-06-29', '2020-07-06', '2020-07-29', '2020-08-10']","[2.1545454545454543, 0.09090909090909091, 0.6363636363636364, 0.2727272727272727, 0.45454545454545453, 0.0, 0.2727272727272727, 0.0]","[1.59, 0.0, 0.5, 0.3, 0.3, 0.1, 0.1, 0.1]",16,35,2020-08-13,353,92,0.0005471769265639962,0.1550000011920929,F
2150,8351.HK,2020-02-11,2019-08-19,"[15, 102, 112]","[111, 115, 228]","['2020-03-03', '2020-07-10', '2020-07-24']","['2020-01-30', '2020-02-05', '2020-07-21']","[1.9333333333333331, 0.6666666666666666, 0.6666666666666666, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0]","[1.4999999999999998, 0.6666666666666666, 0.6666666666666666, 0.3333333333333333, 0.0, 0.0, 0.3333333333333333, 0.0]",26,9,2020-08-13,126,245,8.207853944413844e-05,0.009999999776482582,F
2151,8356.HK,2020-05-12,2019-11-04,"[14, 35, 48, 58]","[5, 9, 21, 35, 103]","['2020-06-01', '2020-07-02', '2020-07-21', '2020-08-04']","['2019-11-11', '2019-11-15', '2019-12-03', '2019-12-23', '2020-04-02']","[2.0, 1.0, 0.25, 0.25, 0.5, 0.25, 0.25, 0.0]","[1.82, 0.8, 0.4, 0.4, 0.4, 0.0, 0.0, 0.2]",27,20,2020-08-13,65,192,0.00017606532235646941,0.020999999716877937,F
2152,8357.HK,2020-05-20,2020-02-17,"[4, 20, 24, 42, 50]","[21, 45, 55, 66, 72, 91, 108]","['2020-05-26', '2020-06-17', '2020-06-23', '2020-07-21', '2020-07-31']","['2020-03-17', '2020-04-22', '2020-05-08', '2020-05-25', '2020-06-02', '2020-06-30', '2020-07-24']","[1.6199999999999999, 1.0, 0.4, 0.4, 0.2, 0.2, 0.2, 0.0]","[2.1714285714285717, 0.7142857142857143, 0.7142857142857143, 0.2857142857142857, 0.2857142857142857, 0.14285714285714285, 0.2857142857142857, 0.14285714285714285]",27,27,2020-08-13,59,122,0.0011671395713353336,0.25999999046325684,F
2153,8360.HK,2020-06-01,2020-07-20,[24],[12],['2020-07-07'],['2020-08-05'],"[2.7, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0]","[2.4, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]",18,35,2020-08-13,51,18,0.000900657851359193,0.04199999943375588,F
2154,8362.HK,2019-09-19,2020-06-03,"[5, 41, 60, 84, 126, 184, 194]","[5, 10, 25, 35]","['2019-09-26', '2019-11-19', '2019-12-16', '2020-01-22', '2020-03-24', '2020-06-18', '2020-07-06']","['2020-06-10', '2020-06-17', '2020-07-10', '2020-07-24']","[1.7714285714285716, 0.42857142857142855, 0.42857142857142855, 0.2857142857142857, 0.2857142857142857, 0.14285714285714285, 0.2857142857142857, 0.14285714285714285]","[1.525, 1.0, 0.0, 1.0, 0.25, 0.0, 0.0, 0.25]",24,24,2020-08-13,222,49,0.00011060617472332617,0.02500000037252903,F
2156,8365.HK,2019-03-20,2019-05-06,"[5, 31, 82, 108, 165, 191, 244, 273]","[19, 37, 96, 105, 115, 142, 170, 182, 244, 252, 278, 288]","['2019-03-27', '2019-05-08', '2019-07-23', '2019-08-28', '2019-11-19', '2019-12-27', '2020-03-16', '2020-04-28']","['2019-06-03', '2019-06-28', '2019-09-20', '2019-10-04', '2019-10-21', '2019-11-27', '2020-01-09', '2020-01-29', '2020-04-28', '2020-05-12', '2020-06-17', '2020-07-03']","[1.1624999999999999, 0.5, 0.375, 0.25, 0.125, 0.0, 0.125, 0.125]","[1.375, 0.0, 0.3333333333333333, 0.25, 0.25, 0.16666666666666666, 0.25, 0.0]",12,18,2020-08-13,346,317,0.00026206115082181533,0.14900000393390656,F
2157,8367.HK,2020-04-21,2020-06-23,"[48, 72]","[7, 15, 21]","['2020-07-02', '2020-08-05']","['2020-07-06', '2020-07-16', '2020-07-24']","[2.7, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0]","[2.5666666666666664, 1.0, 0.6666666666666666, 0.3333333333333333, 0.6666666666666666, 0.0, 0.0, 0.0]",33,35,2020-08-13,78,35,0.00015056726150989243,0.03500000014901161,F
2159,8372.HK,2020-06-23,2020-04-06,"[14, 21]","[49, 72, 76, 84]","['2020-07-15', '2020-07-24']","['2020-06-18', '2020-07-23', '2020-07-29', '2020-08-10']","[2.8, 1.0, 0.5, 0.0, 1.0, 0.0, 0.0, 0.0]","[2.275, 0.5, 0.5, 0.0, 0.5, 0.25, 0.5, 0.0]",27,33,2020-08-13,35,87,0.00021802626615903634,0.07999999821186066,F
2160,8373.HK,2020-02-17,2020-04-15,"[6, 10, 25, 48, 84, 91, 95, 99]","[25, 36, 56, 75]","['2020-02-25', '2020-03-02', '2020-03-23', '2020-04-27', '2020-06-18', '2020-06-30', '2020-07-07', '2020-07-13']","['2020-05-22', '2020-06-08', '2020-07-08', '2020-08-04']","[1.8, 0.75, 0.5, 0.375, 0.25, 0.125, 0.25, 0.0]","[1.8749999999999998, 0.5, 0.5, 0.5, 0.25, 0.25, 0.25, 0.0]",25,31,2020-08-13,122,82,0.0008443319977617571,0.3700000047683716,F
2161,8376.HK,2020-05-13,2020-06-17,"[11, 21]","[21, 27]","['2020-05-28', '2020-06-11']","['2020-07-20', '2020-07-28']","[1.8, 1.0, 0.5, 0.0, 0.5, 0.0, 0.0, 0.0]","[2.4, 1.0, 1.0, 0.0, 0.5, 0.0, 0.0, 0.0]",31,29,2020-08-13,64,39,0.000729239498340254,0.4900000095367432,F
2162,8377.HK,2020-06-22,2020-07-17,"[7, 12, 24]","[5, 15]","['2020-07-03', '2020-07-10', '2020-07-28']","['2020-07-24', '2020-08-07']","[2.433333333333333, 1.0, 0.6666666666666666, 0.0, 0.3333333333333333, 0.3333333333333333, 0.6666666666666666, 0.0]","[1.75, 1.0, 0.5, 1.0, 0.0, 0.0, 0.0, 0.5]",35,34,2020-08-13,36,19,0.00020670682409883138,0.04699999839067458,F
2163,8379.HK,2020-02-27,2020-06-16,"[28, 38, 84]","[20, 24]","['2020-04-07', '2020-04-23', '2020-07-02']","['2020-07-16', '2020-07-22']","[2.2, 0.6666666666666666, 0.3333333333333333, 0.0, 0.6666666666666666, 0.0, 0.3333333333333333, 0.0]","[1.7999999999999998, 1.0, 0.5, 0.5, 0.0, 0.5, 0.5, 0.0]",26,37,2020-08-13,114,40,0.00031683131208817703,0.05700000002980232,F
2164,8392.HK,2020-02-13,2020-06-04,"[4, 41, 70, 90, 107, 112, 120]",[14],"['2020-02-19', '2020-04-14', '2020-05-27', '2020-06-24', '2020-07-21', '2020-07-28', '2020-08-07']",['2020-06-24'],"[1.5857142857142854, 0.7142857142857143, 0.2857142857142857, 0.42857142857142855, 0.2857142857142857, 0.2857142857142857, 0.14285714285714285, 0.0]","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",36,39,2020-08-13,124,48,0.0001683629723580161,0.0560000017285347,F
2167,8403.HK,2020-07-09,2020-06-10,[21],"[12, 24, 39]",['2020-08-07'],"['2020-06-29', '2020-07-16', '2020-08-06']","[3.4, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[2.1666666666666665, 1.0, 1.0, 0.0, 0.0, 0.3333333333333333, 0.6666666666666666, 0.0]",31,34,2020-08-13,25,44,0.0002582526606925751,0.045000001788139336,F
2168,8406.HK,2020-03-31,2020-07-23,"[6, 28, 49, 60, 83]",[7],"['2020-04-08', '2020-05-14', '2020-06-12', '2020-06-30', '2020-08-03']",['2020-08-03'],"[1.74, 0.6, 0.4, 0.2, 0.4, 0.0, 0.2, 0.0]","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",25,38,2020-08-12,90,14,0.00052934675224297,0.12600000202655792,F
2169,8411.HK,2020-06-03,2020-02-04,"[5, 10, 16, 32, 36, 42]","[15, 33, 42, 51, 60, 77, 85, 95, 120, 126]","['2020-06-10', '2020-06-17', '2020-06-26', '2020-07-21', '2020-07-27', '2020-08-04']","['2020-02-25', '2020-03-20', '2020-04-02', '2020-04-17', '2020-05-04', '2020-05-27', '2020-06-08', '2020-06-22', '2020-07-29', '2020-08-06']","[1.5166666666666666, 1.0, 0.3333333333333333, 0.3333333333333333, 0.16666666666666666, 0.3333333333333333, 0.16666666666666666, 0.16666666666666666]","[2.02, 0.0, 0.7, 0.5, 0.3, 0.1, 0.2, 0.0]",28,36,2020-08-13,49,131,0.00018265938301272288,0.2029999941587448,F
2170,8413.HK,2019-10-16,2020-06-16,"[21, 27, 42, 52, 65, 84, 125, 133, 165, 180, 197]","[22, 35]","['2019-11-14', '2019-11-22', '2019-12-13', '2019-12-31', '2020-01-20', '2020-02-18', '2020-04-17', '2020-04-29', '2020-06-16', '2020-07-09', '2020-08-03']","['2020-07-20', '2020-08-06']","[1.8363636363636362, 0.09090909090909091, 0.5454545454545454, 0.36363636363636365, 0.36363636363636365, 0.0, 0.18181818181818182, 0.0]","[1.55, 1.0, 0.0, 0.5, 0.5, 0.0, 0.0, 0.0]",31,32,2020-08-13,205,40,0.002223224248247895,0.3100000023841858,F
2171,8416.HK,2019-07-02,2020-03-02,"[20, 27, 56, 60, 92, 100, 105, 114, 127, 134, 156, 165, 202, 234, 260, 266, 270]","[9, 40, 45, 57, 66, 83, 91, 96]","['2019-07-30', '2019-08-08', '2019-09-18', '2019-09-24', '2019-11-11', '2019-11-21', '2019-11-28', '2019-12-11', '2020-01-02', '2020-01-13', '2020-02-14', '2020-02-27', '2020-04-22', '2020-06-09', '2020-07-17', '2020-07-27', '2020-07-31']","['2020-03-13', '2020-04-29', '2020-05-08', '2020-05-26', '2020-06-08', '2020-07-03', '2020-07-15', '2020-07-22']","[1.3764705882352941, 0.17647058823529413, 0.47058823529411764, 0.4117647058823529, 0.17647058823529413, 0.058823529411764705, 0.11764705882352941, 0.0]","[1.525, 0.75, 0.625, 0.25, 0.125, 0.25, 0.125, 0.0]",25,28,2020-08-13,279,112,0.00028168013590150183,0.059999998658895486,F
2172,8417.HK,2019-07-15,2020-06-17,"[30, 39, 43, 54, 60, 98, 104, 112, 140, 156, 161, 185, 198, 216, 225, 231, 235, 252]","[18, 24, 30]","['2019-08-26', '2019-09-06', '2019-09-12', '2019-09-27', '2019-10-09', '2019-12-02', '2019-12-10', '2019-12-20', '2020-02-05', '2020-02-27', '2020-03-05', '2020-04-08', '2020-04-29', '2020-05-27', '2020-06-09', '2020-06-17', '2020-06-23', '2020-07-20']","['2020-07-15', '2020-07-23', '2020-07-31']","[1.8611111111111112, 0.1111111111111111, 0.5555555555555556, 0.3333333333333333, 0.3333333333333333, 0.16666666666666666, 0.2222222222222222, 0.0]","[2.066666666666667, 1.0, 1.0, 0.3333333333333333, 0.0, 0.3333333333333333, 0.3333333333333333, 0.0]",30,29,2020-08-13,270,39,0.0001274028326865531,0.024000000208616257,F
2174,8419.HK,2020-07-17,2020-04-21,[14],"[21, 37, 56, 60]",['2020-08-06'],"['2020-05-22', '2020-06-15', '2020-07-14', '2020-07-20']","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[2.2, 0.5, 0.5, 0.25, 0.5, 0.25, 0.25, 0.0]",32,29,2020-08-13,19,78,0.0007625107927711363,0.4350000023841858,F
2175,8420.HK,2020-06-26,2020-07-29,"[9, 28]",[7],"['2020-07-10', '2020-08-06']",['2020-08-07'],"[1.8, 1.0, 0.5, 0.0, 0.5, 0.0, 0.0, 0.0]","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",28,35,2020-08-13,33,11,0.00044164388567823466,0.10100000351667404,F
2176,8421.HK,2020-02-26,2020-05-25,"[14, 20, 28, 61, 72, 84, 111]",[45],"['2020-03-17', '2020-03-25', '2020-04-06', '2020-05-27', '2020-06-11', '2020-06-30', '2020-08-07']",['2020-07-29'],"[1.942857142857143, 0.7142857142857143, 0.42857142857142855, 0.14285714285714285, 0.42857142857142855, 0.14285714285714285, 0.2857142857142857, 0.0]","[2.0999999999999996, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]",33,27,2020-08-13,115,56,0.0010030010765602908,0.42500001192092896,F
2177,8423.HK,2020-06-05,2020-04-24,"[7, 15, 35]","[24, 42, 51, 61, 69]","['2020-06-16', '2020-06-29', '2020-07-28']","['2020-06-01', '2020-06-26', '2020-07-10', '2020-07-24', '2020-08-05']","[2.4, 1.0, 0.3333333333333333, 0.6666666666666666, 0.6666666666666666, 0.0, 0.0, 0.0]","[1.78, 0.8, 0.8, 0.0, 0.2, 0.2, 0.2, 0.0]",26,36,2020-08-13,47,75,0.001316032804725085,0.2849999964237213,F
2179,8426.HK,2019-09-30,2020-05-08,"[37, 42, 88, 115, 168, 174, 190]","[5, 12, 42, 46]","['2019-11-22', '2019-11-29', '2020-02-10', '2020-03-18', '2020-06-05', '2020-06-15', '2020-07-09']","['2020-05-15', '2020-05-26', '2020-07-09', '2020-07-15']","[1.5714285714285712, 0.2857142857142857, 0.42857142857142855, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.14285714285714285, 0.0]","[1.85, 1.0, 0.5, 0.25, 0.25, 0.0, 0.25, 0.25]",18,31,2020-08-13,215,67,0.0002528200358026285,0.14800000190734866,F
2180,8427.HK,2020-03-31,2020-07-13,"[7, 15, 23, 33, 84]","[9, 14]","['2020-04-09', '2020-04-23', '2020-05-07', '2020-05-21', '2020-08-04']","['2020-07-24', '2020-07-31']","[2.02, 0.8, 0.6, 0.2, 0.4, 0.0, 0.2, 0.0]","[1.8, 1.0, 0.5, 0.0, 0.5, 0.0, 0.0, 0.0]",25,28,2020-08-13,91,23,0.00048670039059532265,0.07400000095367433,F
2181,8428.HK,2019-10-09,2020-06-23,"[17, 35, 42, 59, 63, 96, 106, 112, 119, 126, 142, 148, 165, 175, 185, 190, 194, 199, 204]","[8, 12, 30]","['2019-11-01', '2019-11-27', '2019-12-06', '2020-01-03', '2020-01-09', '2020-02-27', '2020-03-12', '2020-03-20', '2020-03-31', '2020-04-09', '2020-05-07', '2020-05-15', '2020-06-09', '2020-06-23', '2020-07-09', '2020-07-16', '2020-07-22', '2020-07-29', '2020-08-05']","['2020-07-07', '2020-07-13', '2020-08-06']","[1.4578947368421051, 0.10526315789473684, 0.3157894736842105, 0.2631578947368421, 0.3684210526315789, 0.10526315789473684, 0.10526315789473684, 0.0]","[1.6666666666666667, 1.0, 0.6666666666666666, 0.3333333333333333, 0.0, 0.3333333333333333, 0.3333333333333333, 0.0]",34,46,2020-08-13,210,35,0.0004887651275446095,0.181999996304512,F
2183,8430.HK,2020-03-05,2020-04-23,"[16, 21, 39, 46, 70, 96]","[7, 43, 47, 56, 60]","['2020-03-27', '2020-04-03', '2020-05-05', '2020-05-14', '2020-06-17', '2020-07-27']","['2020-05-06', '2020-06-26', '2020-07-03', '2020-07-16', '2020-07-22']","[1.8166666666666667, 0.8333333333333334, 0.5, 0.16666666666666666, 0.3333333333333333, 0.3333333333333333, 0.16666666666666666, 0.0]","[1.6, 0.8, 0.2, 0.2, 0.4, 0.2, 0.2, 0.0]",26,38,2020-08-13,109,76,0.00014307448879680333,0.045000001788139336,F
2184,8432.HK,2020-03-04,2019-09-27,"[6, 21, 28, 42, 71, 82]","[15, 21, 28, 37, 42, 50, 67, 77, 84, 91, 112, 119, 125, 130, 150, 155, 163, 180, 188, 194, 200, 204]","['2020-03-12', '2020-04-02', '2020-04-15', '2020-05-07', '2020-06-17', '2020-07-06']","['2019-10-22', '2019-10-30', '2019-11-08', '2019-11-21', '2019-11-28', '2019-12-10', '2020-01-07', '2020-01-21', '2020-02-03', '2020-02-12', '2020-03-12', '2020-03-23', '2020-03-31', '2020-04-07', '2020-05-11', '2020-05-18', '2020-05-28', '2020-06-22', '2020-07-06', '2020-07-14', '2020-07-22', '2020-07-28']","[1.7666666666666666, 0.8333333333333334, 0.5, 0.0, 0.5, 0.0, 0.0, 0.0]","[1.581818181818182, 0.2727272727272727, 0.3181818181818182, 0.36363636363636365, 0.36363636363636365, 0.09090909090909091, 0.13636363636363635, 0.0]",30,38,2020-08-13,110,216,0.00018514959560952948,0.07599999755620956,F
2185,8436.HK,2020-07-07,2020-07-06,[12],[24],['2020-07-23'],['2020-08-07'],"[2.4, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[2.7, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0]",31,30,2020-08-13,27,28,0.000369859089912771,0.20000000298023224,F
2188,8441.HK,2020-04-15,2020-03-19,"[21, 52, 75, 79]","[13, 42, 75, 88]","['2020-05-18', '2020-07-02', '2020-08-04', '2020-08-10']","['2020-04-07', '2020-05-22', '2020-07-10', '2020-07-29']","[1.325, 0.25, 0.5, 0.25, 0.25, 0.0, 0.0, 0.0]","[1.575, 0.5, 0.5, 0.25, 0.25, 0.25, 0.0, 0.25]",14,7,2020-08-13,82,99,0.0009352686349192164,0.5699999928474426,F
2190,8445.HK,2020-07-15,2020-06-23,[15],[12],['2020-08-05'],['2020-07-13'],"[2.0999999999999996, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[2.4, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]",23,26,2020-08-13,21,35,0.0003744576708007233,0.07500000298023224,F
2191,8450.HK,2019-09-18,2020-04-23,"[6, 12, 16, 20, 24, 31, 35, 48, 53, 65, 69, 75, 94, 105, 167, 175, 182, 193, 208, 219]","[6, 27, 36, 65, 70]","['2019-09-26', '2019-10-08', '2019-10-14', '2019-10-18', '2019-10-24', '2019-11-04', '2019-11-08', '2019-11-27', '2019-12-04', '2019-12-20', '2019-12-30', '2020-01-08', '2020-02-06', '2020-02-21', '2020-05-25', '2020-06-04', '2020-06-15', '2020-07-02', '2020-07-23', '2020-08-07']","['2020-05-05', '2020-06-03', '2020-06-16', '2020-07-29', '2020-08-05']","[1.3199999999999998, 0.1, 0.4, 0.3, 0.2, 0.2, 0.15, 0.0]","[1.76, 0.8, 0.6, 0.4, 0.2, 0.0, 0.2, 0.0]",33,23,2020-08-13,223,76,0.0003074818399649255,0.06499999761581421,F
2192,8451.HK,2020-03-27,2020-06-12,"[24, 59, 70, 88]","[4, 24, 30]","['2020-05-06', '2020-06-24', '2020-07-13', '2020-08-06']","['2020-06-18', '2020-07-20', '2020-07-28']","[1.4249999999999998, 0.25, 0.25, 0.25, 0.25, 0.5, 0.25, 0.0]","[1.6666666666666667, 1.0, 0.6666666666666666, 0.3333333333333333, 0.0, 0.3333333333333333, 0.3333333333333333, 0.0]",29,42,2020-08-13,93,42,0.00014442826513525738,0.05400000140070915,F
2193,8452.HK,2020-03-05,2020-05-14,"[21, 25, 35, 81, 98, 102]","[9, 24, 28, 33]","['2020-04-03', '2020-04-09', '2020-04-27', '2020-07-06', '2020-07-29', '2020-08-04']","['2020-05-27', '2020-06-17', '2020-06-23', '2020-07-02']","[2.0, 0.8333333333333334, 0.5, 0.3333333333333333, 0.5, 0.0, 0.0, 0.0]","[1.9249999999999998, 1.0, 0.75, 0.0, 0.25, 0.25, 0.25, 0.0]",26,28,2020-08-13,109,63,0.0017945189437724195,0.7400000095367432,F
2194,8455.HK,2020-04-21,2020-07-08,"[18, 30, 41, 49, 59, 63, 72]","[6, 21]","['2020-05-19', '2020-06-04', '2020-06-19', '2020-07-03', '2020-07-17', '2020-07-23', '2020-08-05']","['2020-07-16', '2020-08-06']","[1.657142857142857, 0.5714285714285714, 0.5714285714285714, 0.14285714285714285, 0.2857142857142857, 0.14285714285714285, 0.14285714285714285, 0.0]","[2.4, 1.0, 1.0, 0.0, 0.5, 0.0, 0.0, 0.0]",22,41,2020-08-13,78,26,0.0007100998306353595,0.10000000149011612,F
2195,8456.HK,2020-06-17,2020-07-09,"[6, 16, 21]","[15, 20]","['2020-06-26', '2020-07-13', '2020-07-20']","['2020-07-30', '2020-08-06']","[1.7666666666666666, 1.0, 0.6666666666666666, 0.0, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0]","[1.5, 1.0, 0.5, 1.0, 0.0, 0.0, 0.0, 0.0]",30,27,2020-08-13,39,25,0.0011378778115319348,0.23899999260902405,F
2196,8460.HK,2020-01-23,2020-05-26,"[9, 34, 43, 70, 101, 108, 133]","[11, 24, 49]","['2020-02-07', '2020-03-13', '2020-03-26', '2020-05-08', '2020-06-22', '2020-07-03', '2020-08-07']","['2020-06-10', '2020-06-30', '2020-08-05']","[1.3714285714285712, 0.7142857142857143, 0.2857142857142857, 0.14285714285714285, 0.2857142857142857, 0.0, 0.14285714285714285, 0.14285714285714285]","[1.6333333333333333, 0.6666666666666666, 0.3333333333333333, 0.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0]",28,38,2020-08-13,137,55,0.00030197287628374046,0.05400000140070915,F
2198,8470.HK,2020-03-03,2019-09-27,[28],"[20, 43, 49, 57, 72, 77, 90]",['2020-04-14'],"['2019-10-29', '2019-11-29', '2019-12-09', '2019-12-19', '2020-01-14', '2020-01-21', '2020-02-11']","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[1.6428571428571428, 0.8571428571428571, 0.42857142857142855, 0.2857142857142857, 0.2857142857142857, 0.14285714285714285, 0.14285714285714285, 0.0]",24,17,2020-04-17,31,136,0.0003034192184517449,0.3400000035762787,F
2199,8471.HK,2020-06-02,2020-07-22,"[8, 33, 42]",[12],"['2020-06-12', '2020-07-21', '2020-08-03']",['2020-08-07'],"[1.7666666666666666, 1.0, 0.6666666666666666, 0.0, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0]","[2.4, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]",19,31,2020-08-13,50,16,0.0011317949875521206,0.2750000059604645,F
2202,8476.HK,2019-10-08,2020-07-29,"[7, 27, 57, 84, 120, 137, 149, 175, 202]",[7],"['2019-10-17', '2019-11-14', '2019-12-30', '2020-02-10', '2020-03-31', '2020-04-27', '2020-05-15', '2020-06-22', '2020-07-31']",['2020-08-07'],"[1.6111111111111112, 0.0, 0.4444444444444444, 0.2222222222222222, 0.3333333333333333, 0.1111111111111111, 0.2222222222222222, 0.0]","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",22,29,2020-08-13,211,11,0.000937182306276119,0.7200000286102295,F
2204,8481.HK,2020-07-24,2020-06-23,[7],"[6, 28]",['2020-08-04'],"['2020-07-03', '2020-08-04']","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[1.8, 1.0, 0.5, 0.0, 0.5, 0.0, 0.0, 0.0]",20,26,2020-08-13,14,35,0.000962349337720676,0.23899999260902405,F
2205,8482.HK,2020-05-21,2020-03-13,"[6, 24, 32, 45, 50]","[9, 21, 39, 50, 63, 73, 84, 92]","['2020-05-29', '2020-06-24', '2020-07-08', '2020-07-27', '2020-08-03']","['2020-03-26', '2020-04-15', '2020-05-13', '2020-05-28', '2020-06-16', '2020-07-02', '2020-07-17', '2020-07-29']","[1.5199999999999998, 1.0, 0.6, 0.4, 0.0, 0.4, 0.2, 0.0]","[1.8125, 0.5, 0.625, 0.125, 0.375, 0.0, 0.125, 0.0]",32,37,2020-08-13,58,103,0.0006990658900793763,0.1040000021457672,F
2206,8483.HK,2019-09-06,2020-04-17,"[12, 18, 47, 60, 68, 105, 143, 163, 171, 200, 210]","[34, 60]","['2019-09-24', '2019-10-03', '2019-11-14', '2019-12-03', '2019-12-13', '2020-02-11', '2020-04-03', '2020-05-07', '2020-05-19', '2020-06-30', '2020-07-15']","['2020-06-08', '2020-07-16']","[1.4818181818181817, 0.0, 0.5454545454545454, 0.36363636363636365, 0.18181818181818182, 0.09090909090909091, 0.18181818181818182, 0.0]","[1.9, 1.0, 0.5, 0.5, 0.0, 0.0, 0.5, 0.5]",27,16,2020-08-13,231,80,0.0002367601727994293,0.0860000029206276,F
2207,8485.HK,2020-06-01,2020-07-03,"[6, 21, 31, 39]","[5, 9, 15, 19, 24]","['2020-06-09', '2020-07-02', '2020-07-16', '2020-07-28']","['2020-07-10', '2020-07-16', '2020-07-24', '2020-07-30', '2020-08-06']","[1.5999999999999999, 1.0, 0.75, 0.0, 0.25, 0.0, 0.0, 0.0]","[1.56, 1.0, 0.6, 0.4, 0.0, 0.2, 0.2, 0.2]",32,38,2020-08-13,51,29,0.00031055624969408054,0.20000000298023224,F
2208,8487.HK,2019-07-09,2020-07-10,"[10, 18, 24, 33, 42, 46, 64, 84, 90, 101, 115, 123, 128, 135, 144, 160, 182, 194, 205, 223, 252]",[7],"['2019-07-23', '2019-08-02', '2019-08-12', '2019-08-23', '2019-09-05', '2019-09-11', '2019-10-09', '2019-11-06', '2019-11-14', '2019-11-29', '2019-12-19', '2020-01-03', '2020-01-10', '2020-01-21', '2020-02-05', '2020-02-27', '2020-03-30', '2020-04-17', '2020-05-06', '2020-06-01', '2020-07-14']",['2020-07-21'],"[1.452380952380952, 0.19047619047619047, 0.47619047619047616, 0.2857142857142857, 0.19047619047619047, 0.23809523809523808, 0.19047619047619047, 0.0]","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",33,30,2020-08-13,274,24,0.0017327172974900822,0.8399999737739563,F
